Income,Recency,Complain,Response,umur,Tinngal_dengan,anak,pendidikan,Pengeluaran_2thn,kemakan_iklan,tempat_beli
71434.0,4,0,0,62,Partner,1,Graduate,1400,2,21
90842.0,57,0,0,76,Alone,0,Graduate,1424,0,27
88097.0,24,0,1,46,Partner,1,Postgraduate,844,3,20
51948.0,51,0,0,49,Partner,1,Graduate,311,0,13
71853.0,29,0,0,42,Partner,0,Graduate,1149,0,17
35876.0,13,0,0,41,Partner,0,Postgraduate,129,0,8
40049.0,23,0,0,72,Alone,1,Graduate,32,0,5
39660.0,36,0,1,42,Alone,1,Graduate,299,0,14
50127.0,88,0,0,62,Partner,1,Graduate,320,1,13
43263.0,2,0,0,47,Partner,1,Postgraduate,441,0,16
62845.0,3,0,1,75,Partner,2,Postgraduate,1178,1,28
18929.0,15,0,0,34,Partner,0,Graduate,85,0,6
24367.0,58,0,0,42,Alone,1,Undergraduate,24,0,4
33249.0,11,0,0,49,Alone,1,Graduate,112,0,8
26887.0,27,0,0,65,Partner,1,Undergraduate,30,0,5
50150.0,32,0,0,41,Partner,0,Postgraduate,410,0,16
62061.0,12,0,0,48,Partner,1,Graduate,800,1,24
85696.0,88,0,1,62,Alone,0,Postgraduate,1313,0,20
76542.0,91,0,0,68,Partner,0,Postgraduate,1483,0,23
70515.0,12,0,1,31,Alone,0,Graduate,1258,0,17
18227.0,21,0,0,37,Partner,1,Graduate,28,0,4
69139.0,23,0,0,59,Partner,1,Graduate,227,0,11
69109.0,10,0,1,42,Partner,0,Graduate,1555,1,20
69627.0,35,0,0,62,Alone,1,Graduate,861,0,23
38136.0,69,0,0,46,Partner,1,Graduate,103,1,8
62159.0,68,0,0,78,Alone,0,Postgraduate,634,0,19
80695.0,85,0,0,61,Alone,0,Graduate,1918,0,19
33316.0,34,0,0,53,Alone,2,Postgraduate,131,0,10
58554.0,55,0,0,56,Partner,2,Graduate,586,0,22
17256.0,10,0,0,32,Partner,1,Undergraduate,62,1,7
53034.0,30,0,0,50,Alone,2,Graduate,447,0,22
52203.0,36,0,0,74,Partner,0,Undergraduate,939,0,27
59601.0,14,0,0,47,Alone,1,Undergraduate,797,1,15
75154.0,79,0,1,66,Alone,1,Postgraduate,1143,0,16
47025.0,52,0,0,48,Alone,1,Graduate,415,0,17
37971.0,97,0,0,51,Partner,1,Graduate,30,0,5
41335.0,24,0,0,56,Alone,1,Postgraduate,187,0,12
67267.0,0,0,0,66,Partner,1,Graduate,251,0,11
57338.0,96,0,0,49,Alone,1,Graduate,237,0,12
50523.0,89,0,0,64,Partner,2,Undergraduate,91,0,8
35791.0,94,0,0,59,Alone,3,Postgraduate,35,0,6
50611.0,98,0,0,64,Alone,1,Postgraduate,493,1,22
56242.0,72,0,0,55,Partner,1,Postgraduate,971,0,28
48904.0,1,0,0,64,Alone,1,Graduate,371,0,17
56243.0,26,0,0,49,Alone,3,Graduate,396,0,20
21355.0,5,0,1,39,Partner,1,Graduate,68,1,7
57420.0,22,0,0,53,Partner,1,Postgraduate,322,1,15
52247.25135379061,39,0,0,54,Partner,1,Postgraduate,317,0,14
46390.0,56,0,0,69,Alone,1,Postgraduate,222,0,10
54342.0,74,0,0,68,Partner,2,Undergraduate,177,0,12
52247.25135379061,87,0,0,66,Partner,2,Graduate,45,0,5
52247.25135379061,49,0,0,60,Alone,2,Undergraduate,21,0,4
20895.0,24,0,0,51,Partner,1,Graduate,45,0,6
92344.0,9,0,0,76,Partner,0,Graduate,1899,2,20
52247.25135379061,17,0,0,52,Partner,1,Postgraduate,42,0,5
26907.0,10,0,0,48,Partner,2,Undergraduate,22,0,6
44964.0,35,0,0,44,Partner,2,Graduate,41,0,5
75507.0,56,0,0,45,Partner,0,Graduate,1440,0,21
53761.0,7,0,0,52,Partner,2,Postgraduate,325,0,17
22682.0,51,0,0,51,Partner,1,Graduate,95,0,10
38887.0,17,0,0,52,Partner,1,Postgraduate,42,0,5
41658.0,30,0,0,49,Alone,2,Undergraduate,72,0,6
29791.0,21,0,0,52,Partner,1,Postgraduate,20,0,7
63915.0,2,0,0,68,Partner,2,Postgraduate,789,0,23
39996.0,85,0,0,50,Alone,2,Graduate,15,0,4
26759.0,65,0,0,52,Alone,1,Graduate,59,0,8
63841.0,64,0,0,56,Alone,1,Postgraduate,908,0,22
51039.0,11,0,0,55,Partner,2,Postgraduate,417,0,14
60544.0,92,0,0,63,Partner,2,Graduate,289,0,15
65685.0,54,0,0,52,Partner,1,Graduate,769,0,21
37716.0,4,0,0,71,Partner,1,Graduate,188,0,10
36864.0,53,0,1,67,Alone,1,Graduate,354,0,14
44511.0,39,0,0,54,Partner,1,Postgraduate,727,0,26
36947.0,49,0,0,57,Partner,2,Postgraduate,146,0,11
47352.0,70,0,0,73,Partner,1,Postgraduate,319,0,16
67087.0,40,0,0,71,Partner,1,Postgraduate,794,0,22
57045.0,40,0,0,74,Partner,1,Graduate,454,0,18
36957.0,43,0,1,71,Alone,2,Postgraduate,152,0,11
69389.0,17,0,0,47,Partner,1,Postgraduate,797,0,22
80134.0,40,0,1,52,Partner,1,Graduate,1690,3,16
43142.0,84,0,0,55,Partner,2,Postgraduate,20,0,4
80589.0,25,0,1,80,Partner,0,Graduate,1428,1,21
34412.0,62,0,0,34,Alone,1,Graduate,209,0,11
57537.0,83,0,0,45,Alone,1,Graduate,545,0,19
22634.0,47,0,0,58,Partner,0,Undergraduate,96,0,6
51315.0,45,0,0,76,Partner,0,Graduate,222,0,10
36026.0,34,0,0,52,Partner,3,Graduate,61,0,7
24639.0,3,0,0,51,Partner,2,Graduate,44,0,9
34578.0,1,0,0,52,Partner,3,Postgraduate,8,0,4
65704.0,18,0,0,52,Alone,0,Undergraduate,817,0,23
63810.0,45,0,0,58,Alone,1,Graduate,1371,1,23
54132.0,81,0,0,55,Partner,1,Postgraduate,42,0,5
18690.0,77,0,0,65,Partner,0,Graduate,60,0,5
28164.0,23,0,0,54,Partner,1,Graduate,78,0,9
34596.0,48,0,0,50,Partner,1,Postgraduate,23,0,4
43269.0,61,0,0,52,Partner,1,Postgraduate,19,0,4
38741.0,60,0,0,66,Alone,2,Undergraduate,61,0,7
31907.0,75,0,0,52,Alone,0,Graduate,449,0,14
27100.0,64,0,0,41,Partner,1,Postgraduate,37,0,5
31163.0,54,0,0,51,Alone,1,Undergraduate,38,0,5
92533.0,84,0,0,39,Partner,0,Graduate,1131,2,23
34853.0,75,0,0,51,Alone,2,Graduate,34,0,7
70844.0,16,0,0,57,Alone,2,Graduate,294,0,17
31086.0,79,0,0,45,Partner,2,Undergraduate,48,1,6
60544.0,92,0,0,63,Partner,2,Graduate,289,0,15
20491.0,16,0,0,38,Partner,0,Undergraduate,30,0,4
42523.0,96,0,0,60,Partner,0,Graduate,125,0,7
39922.0,30,0,0,41,Partner,1,Graduate,156,0,9
33402.0,60,0,0,72,Partner,2,Graduate,70,0,9
36408.0,11,0,0,75,Partner,2,Postgraduate,22,0,4
21645.0,75,0,1,45,Partner,1,Graduate,65,0,9
78427.0,36,0,1,76,Alone,0,Postgraduate,1930,1,23
82657.0,71,0,0,78,Partner,0,Graduate,2283,2,23
51876.0,88,0,0,66,Partner,0,Graduate,310,0,13
78041.0,93,0,0,53,Partner,0,Undergraduate,1319,0,18
52852.0,93,0,0,67,Partner,1,Graduate,879,1,26
70038.0,54,0,0,42,Partner,0,Postgraduate,1244,0,17
69401.0,41,0,0,51,Partner,1,Undergraduate,690,0,17
46053.0,46,0,0,52,Partner,1,Graduate,209,0,12
77343.0,28,0,0,59,Partner,0,Graduate,1134,0,17
73892.0,40,0,1,71,Alone,0,Graduate,1507,0,23
40304.0,82,0,0,57,Alone,1,Postgraduate,57,0,6
32727.0,38,0,0,59,Partner,0,Postgraduate,529,0,17
68695.0,3,0,0,55,Partner,0,Graduate,1091,0,16
43300.0,87,0,1,53,Alone,1,Graduate,180,0,11
26290.0,49,0,0,52,Partner,2,Graduate,77,0,10
93790.0,16,0,1,54,Alone,0,Graduate,2349,3,25
38410.0,65,0,1,50,Partner,0,Postgraduate,534,0,18
64866.0,9,0,0,74,Alone,1,Postgraduate,556,1,21
57957.0,24,1,0,65,Partner,1,Graduate,637,0,25
46015.0,25,0,0,69,Partner,2,Postgraduate,46,2,5
16531.0,43,0,0,46,Partner,1,Graduate,44,0,9
28072.0,10,0,0,38,Partner,1,Postgraduate,47,0,5
49476.0,29,0,0,61,Alone,1,Postgraduate,795,0,22
50725.0,45,0,0,71,Partner,1,Graduate,586,0,21
83844.0,57,0,0,72,Partner,0,Graduate,1574,1,20
41145.0,20,0,0,74,Partner,2,Postgraduate,13,0,4
67419.0,29,0,0,54,Partner,1,Graduate,1471,0,25
23162.0,82,0,0,54,Partner,2,Undergraduate,65,0,8
34380.0,68,0,0,47,Partner,1,Graduate,175,0,12
34704.0,65,0,0,58,Alone,1,Graduate,40,0,5
94871.0,99,0,1,55,Partner,2,Postgraduate,1078,2,18
65148.0,9,0,0,66,Partner,1,Graduate,1115,0,21
39898.0,20,0,0,70,Partner,1,Graduate,134,0,9
64857.0,78,0,0,68,Alone,0,Postgraduate,1540,0,23
59892.0,26,0,0,54,Partner,1,Postgraduate,87,0,7
41020.0,68,0,0,37,Alone,0,Postgraduate,217,0,10
57072.0,79,0,0,63,Partner,1,Postgraduate,1034,1,27
60474.0,25,0,0,45,Alone,1,Graduate,1180,0,31
62807.0,83,0,0,64,Partner,1,Graduate,819,0,23
19414.0,32,0,0,43,Partner,1,Undergraduate,32,0,5
19107.0,49,0,0,44,Partner,1,Graduate,46,0,6
75484.0,50,0,0,48,Partner,1,Undergraduate,1159,0,18
70379.0,84,0,0,48,Alone,1,Postgraduate,860,0,25
79419.0,96,0,0,54,Partner,0,Postgraduate,1631,0,15
64014.0,56,0,0,78,Partner,3,Postgraduate,444,1,22
76998.0,85,0,0,69,Partner,1,Graduate,1910,1,29
49854.0,63,0,0,52,Partner,1,Postgraduate,380,0,18
60585.0,17,0,1,53,Partner,2,Postgraduate,736,0,30
42873.0,11,0,0,74,Alone,2,Postgraduate,269,0,15
87679.0,62,0,1,36,Partner,0,Graduate,2524,3,29
57867.0,48,0,0,46,Partner,1,Graduate,612,0,25
35765.0,86,0,0,34,Partner,1,Graduate,75,0,8
65492.0,73,0,0,65,Partner,0,Graduate,1045,0,26
32952.0,36,0,0,47,Alone,1,Graduate,55,0,6
53374.0,34,0,1,55,Partner,1,Postgraduate,1064,1,21
71706.0,16,0,0,65,Partner,1,Graduate,1443,0,25
68487.0,48,0,0,36,Partner,0,Graduate,1366,0,30
53253.0,61,0,0,49,Partner,2,Postgraduate,436,0,19
31163.0,54,0,0,51,Alone,1,Undergraduate,38,0,5
42014.0,56,0,1,47,Partner,1,Graduate,436,0,20
54108.0,74,0,0,51,Partner,2,Postgraduate,747,0,32
49667.0,35,0,1,69,Alone,0,Postgraduate,1396,1,22
63206.0,65,0,0,50,Partner,0,Postgraduate,928,1,14
57136.0,48,0,0,52,Partner,2,Postgraduate,642,0,26
46772.0,88,0,0,49,Partner,1,Undergraduate,1048,1,30
78931.0,19,0,0,53,Partner,0,Postgraduate,943,0,24
53977.0,21,0,0,66,Partner,1,Graduate,907,0,27
84219.0,27,0,0,36,Partner,0,Graduate,1198,0,18
46098.0,86,0,0,49,Alone,2,Postgraduate,120,0,11
73538.0,92,0,0,59,Partner,1,Graduate,1658,0,26
79529.0,1,0,0,38,Partner,0,Graduate,1638,0,22
20981.0,14,0,1,47,Partner,0,Undergraduate,73,0,7
51766.0,74,0,0,44,Alone,1,Graduate,275,0,12
55759.0,84,0,0,62,Partner,1,Graduate,854,0,26
33039.0,4,0,0,46,Partner,1,Graduate,78,0,7
37787.0,50,0,0,52,Partner,1,Postgraduate,106,0,7
27242.0,2,0,1,54,Alone,1,Graduate,106,0,7
87188.0,73,0,1,41,Alone,0,Postgraduate,1923,0,19
69930.0,21,0,0,53,Partner,0,Graduate,1662,0,22
37697.0,82,0,0,48,Alone,1,Graduate,84,0,7
37401.0,14,0,0,51,Partner,1,Postgraduate,48,0,7
3502.0,56,0,0,51,Alone,1,Graduate,5,0,0
58597.0,20,0,0,48,Partner,2,Graduate,733,0,32
82032.0,54,0,0,76,Alone,0,Postgraduate,1234,0,17
28087.0,77,0,0,66,Partner,2,Graduate,112,0,9
74004.0,5,0,1,37,Alone,0,Postgraduate,1658,2,15
19740.0,65,0,0,64,Partner,1,Graduate,55,0,7
57036.0,33,0,0,49,Partner,1,Undergraduate,1513,1,26
53083.0,65,0,0,66,Partner,2,Undergraduate,271,1,17
69283.0,41,0,0,49,Partner,1,Postgraduate,904,0,27
46098.0,86,0,1,49,Alone,2,Postgraduate,120,0,11
23331.0,92,0,0,36,Partner,1,Undergraduate,103,0,8
23331.0,97,0,0,36,Alone,1,Undergraduate,269,0,17
9255.0,91,0,0,35,Alone,1,Graduate,22,0,5
67786.0,0,0,1,65,Alone,0,Postgraduate,1156,0,16
71969.0,59,0,0,53,Partner,1,Postgraduate,1086,1,19
59235.0,4,0,0,57,Alone,1,Postgraduate,1128,0,28
31928.0,5,0,0,35,Partner,1,Graduate,72,0,9
74881.0,48,0,0,63,Partner,2,Postgraduate,964,0,27
65819.0,99,0,0,46,Partner,0,Graduate,1383,0,20
51411.0,81,0,0,71,Alone,3,Postgraduate,18,0,4
51983.0,95,0,0,60,Alone,1,Graduate,793,0,24
42386.0,43,0,0,38,Partner,1,Postgraduate,100,0,7
30390.0,5,0,0,37,Partner,0,Undergraduate,80,0,6
30983.0,50,0,1,61,Alone,0,Graduate,167,0,8
66033.0,76,0,0,67,Alone,1,Graduate,677,0,20
37284.0,46,0,0,49,Partner,2,Undergraduate,23,0,4
57530.0,68,0,0,73,Alone,1,Postgraduate,92,0,7
76800.0,33,0,0,59,Partner,0,Undergraduate,641,0,16
63943.0,50,0,0,68,Partner,1,Graduate,1106,0,17
76081.0,85,0,0,62,Partner,0,Graduate,1033,1,14
67445.0,63,0,0,50,Partner,1,Graduate,1174,0,32
37054.0,89,0,0,57,Partner,2,Postgraduate,25,0,6
47175.0,81,0,1,62,Partner,2,Postgraduate,240,1,17
31859.0,77,0,0,48,Alone,1,Graduate,20,0,4
27215.0,50,0,0,63,Alone,3,Graduate,102,0,11
70179.0,10,0,0,48,Alone,1,Postgraduate,1034,0,26
39922.0,30,0,0,41,Partner,1,Graduate,156,0,9
49681.0,66,0,0,48,Partner,2,Postgraduate,458,0,21
24645.0,16,0,0,36,Partner,1,Graduate,17,0,4
79865.0,12,0,0,70,Alone,1,Graduate,792,0,21
44322.0,30,0,0,39,Partner,1,Graduate,92,0,8
47958.0,8,0,0,72,Alone,1,Graduate,407,0,16
63972.0,93,0,0,60,Alone,1,Postgraduate,1269,1,23
75315.0,14,0,0,70,Partner,1,Graduate,841,0,23
55517.0,53,0,1,74,Partner,2,Postgraduate,633,0,23
75283.0,26,0,0,67,Partner,3,Postgraduate,1019,0,25
82800.0,23,0,1,78,Alone,0,Postgraduate,1315,2,26
38998.0,92,1,0,70,Partner,2,Graduate,54,0,8
90638.0,29,0,1,33,Alone,0,Postgraduate,2525,1,18
27161.0,41,0,0,38,Partner,1,Postgraduate,52,0,5
42014.0,56,0,1,47,Partner,1,Graduate,436,0,20
38201.0,19,0,0,64,Partner,1,Postgraduate,268,0,15
45203.0,4,0,1,42,Partner,2,Graduate,147,0,8
81574.0,89,0,0,77,Partner,0,Postgraduate,1798,2,18
34935.0,71,0,0,32,Partner,0,Graduate,137,0,8
60482.0,81,0,0,48,Alone,1,Postgraduate,507,0,17
34633.0,31,0,0,68,Partner,3,Graduate,15,0,4
78093.0,53,0,0,77,Partner,0,Postgraduate,1105,0,17
82460.0,78,0,0,74,Alone,0,Graduate,974,0,15
45903.0,80,0,0,58,Partner,1,Postgraduate,66,0,8
81361.0,18,0,1,37,Alone,0,Graduate,778,0,27
35860.0,37,0,1,51,Alone,2,Postgraduate,49,1,6
40442.0,52,0,1,72,Partner,2,Postgraduate,169,0,12
61482.0,39,0,0,59,Partner,0,Graduate,299,0,12
34968.0,11,0,0,44,Partner,1,Graduate,221,0,17
75794.0,33,0,0,37,Partner,0,Graduate,1682,1,25
31497.0,22,0,0,62,Partner,1,Postgraduate,155,0,10
74268.0,83,0,0,69,Partner,0,Graduate,892,0,13
13724.0,43,0,0,36,Partner,1,Undergraduate,58,1,5
45143.0,74,0,0,59,Partner,1,Postgraduate,311,0,15
52569.0,54,0,0,57,Alone,1,Postgraduate,95,0,7
48432.0,3,0,1,51,Alone,1,Postgraduate,424,0,19
17144.0,96,0,0,64,Partner,2,Postgraduate,47,0,12
36108.0,68,0,0,40,Alone,1,Graduate,339,1,15
76445.0,2,0,0,53,Partner,1,Graduate,1410,0,21
36663.0,40,0,0,49,Partner,1,Postgraduate,35,0,6
53843.0,64,0,0,59,Partner,1,Postgraduate,562,0,20
90226.0,26,0,0,68,Partner,0,Postgraduate,2352,1,24
70638.0,69,0,0,69,Alone,0,Postgraduate,1334,1,20
44512.0,57,0,0,64,Partner,2,Graduate,32,0,6
27116.0,78,0,0,63,Partner,2,Graduate,41,0,7
54072.0,71,0,0,61,Partner,2,Postgraduate,39,0,5
71855.0,59,0,0,47,Partner,1,Graduate,1141,0,25
51250.0,28,0,0,34,Alone,1,Undergraduate,710,1,24
60432.0,61,0,0,51,Partner,1,Postgraduate,401,0,19
65526.0,22,0,0,60,Partner,1,Postgraduate,506,0,17
68655.0,95,0,0,36,Alone,0,Graduate,1538,0,21
12393.0,38,0,0,46,Partner,0,Undergraduate,57,0,6
64509.0,19,0,1,34,Alone,0,Graduate,1722,1,19
33955.0,92,0,0,49,Alone,1,Graduate,270,0,15
31353.0,24,0,1,47,Partner,2,Graduate,31,0,6
55434.0,21,0,0,40,Partner,1,Graduate,882,0,24
28359.0,35,0,0,41,Partner,1,Graduate,16,0,4
57100.0,9,0,0,37,Alone,1,Graduate,311,0,14
69139.0,23,0,0,59,Partner,1,Graduate,227,0,11
52973.0,92,0,0,68,Partner,1,Postgraduate,1152,0,31
51717.0,55,0,0,59,Partner,1,Postgraduate,122,1,8
18793.0,14,0,0,53,Partner,1,Graduate,77,0,9
66664.0,78,0,0,42,Partner,0,Undergraduate,1289,0,19
50664.0,64,0,0,65,Alone,2,Graduate,561,0,24
54414.0,49,0,0,61,Partner,2,Graduate,211,0,13
54549.0,8,0,0,72,Partner,1,Postgraduate,233,0,12
47111.0,35,0,0,53,Alone,1,Postgraduate,1092,0,21
41003.0,11,0,0,61,Alone,0,Postgraduate,601,0,17
19444.0,8,0,1,42,Partner,1,Graduate,54,0,10
36301.0,53,0,0,48,Partner,1,Undergraduate,78,0,7
73059.0,36,0,0,77,Partner,1,Postgraduate,1095,0,26
42731.0,64,0,0,55,Partner,1,Postgraduate,244,0,13
52854.0,43,0,0,65,Partner,2,Postgraduate,116,0,9
22775.0,40,0,0,46,Partner,1,Graduate,15,0,4
46681.0,52,0,0,76,Partner,2,Postgraduate,425,0,16
59821.0,11,0,0,69,Partner,1,Postgraduate,734,0,26
50002.0,21,0,0,70,Alone,1,Graduate,638,0,19
69755.0,23,0,0,79,Partner,0,Graduate,894,0,22
44078.0,17,0,0,55,Partner,2,Graduate,41,0,7
30560.0,6,0,0,48,Partner,1,Postgraduate,31,0,5
35924.0,56,0,0,55,Partner,2,Postgraduate,34,0,5
64140.0,71,0,1,60,Alone,2,Postgraduate,1750,3,18
56386.0,51,0,0,43,Partner,2,Graduate,612,0,25
24594.0,94,0,0,45,Partner,1,Undergraduate,29,0,5
75774.0,27,0,0,43,Partner,1,Undergraduate,823,0,21
39228.0,1,0,0,64,Alone,0,Postgraduate,20,0,4
58494.0,56,0,0,50,Partner,1,Postgraduate,396,0,16
58684.0,71,0,0,43,Alone,0,Graduate,813,1,21
57136.0,18,0,1,57,Alone,0,Graduate,1179,0,20
56551.0,48,0,0,74,Alone,2,Postgraduate,138,0,10
22448.0,86,0,0,42,Partner,1,Graduate,55,0,9
82014.0,48,0,1,63,Alone,0,Graduate,1511,0,22
34213.0,2,0,1,61,Alone,2,Graduate,117,0,9
157146.0,13,0,0,47,Partner,0,Graduate,1730,0,28
25358.0,57,0,0,77,Alone,1,Postgraduate,32,0,6
35544.0,77,0,0,46,Alone,1,Postgraduate,67,0,6
36634.0,0,0,0,70,Partner,1,Postgraduate,335,0,15
62670.0,57,0,0,70,Partner,1,Postgraduate,825,0,22
50334.0,24,0,0,52,Partner,1,Undergraduate,694,0,23
72066.0,55,0,1,43,Alone,0,Graduate,1792,2,17
50729.0,62,0,0,66,Alone,2,Postgraduate,496,0,24
34916.0,89,0,0,56,Partner,2,Graduate,231,0,13
64892.0,77,0,0,48,Alone,1,Graduate,902,0,24
43602.0,45,0,0,58,Alone,2,Graduate,68,0,9
33996.0,46,0,0,35,Alone,0,Postgraduate,71,0,6
41473.0,80,0,0,39,Alone,1,Undergraduate,76,0,6
63246.0,60,0,0,57,Partner,2,Postgraduate,772,0,22
36732.0,71,0,0,65,Partner,2,Postgraduate,47,0,9
69084.0,43,0,0,54,Partner,1,Postgraduate,1586,0,25
77766.0,97,0,1,57,Partner,1,Postgraduate,1529,1,34
37929.0,49,0,1,39,Alone,0,Postgraduate,265,2,13
86610.0,66,0,0,73,Partner,0,Graduate,1603,0,18
80141.0,20,0,1,38,Partner,0,Postgraduate,2091,1,22
72635.0,54,0,0,69,Partner,0,Undergraduate,981,1,21
69016.0,61,0,0,54,Partner,1,Graduate,1533,0,34
20193.0,18,0,0,33,Partner,0,Undergraduate,82,0,7
27573.0,45,0,0,49,Partner,1,Graduate,244,0,14
15862.0,26,0,0,45,Alone,1,Undergraduate,36,0,5
49544.0,0,0,0,48,Partner,1,Postgraduate,404,0,16
33228.0,28,0,0,44,Partner,1,Graduate,71,0,6
70440.0,49,0,0,46,Partner,0,Graduate,1572,1,23
38232.0,84,0,0,53,Partner,2,Graduate,122,0,11
22554.0,38,0,0,69,Partner,2,Postgraduate,41,0,10
23536.0,53,0,0,41,Partner,1,Postgraduate,10,0,4
49413.0,88,0,0,72,Partner,1,Graduate,304,0,13
42231.0,99,0,0,55,Partner,2,Graduate,37,0,5
78789.0,12,0,1,44,Alone,0,Postgraduate,1754,0,16
56534.0,35,0,1,56,Partner,1,Graduate,815,2,25
58350.0,5,0,0,53,Alone,1,Graduate,1001,0,27
81217.0,77,0,0,35,Alone,0,Graduate,1157,0,22
49090.0,45,0,0,73,Alone,1,Graduate,688,0,21
61787.0,71,0,0,37,Alone,0,Postgraduate,1319,0,19
18169.0,40,0,0,39,Partner,1,Postgraduate,21,0,4
24336.0,82,0,0,43,Alone,1,Undergraduate,31,0,4
18222.0,70,0,0,34,Partner,0,Graduate,67,0,6
62335.0,87,0,0,72,Alone,1,Graduate,708,0,21
42033.0,95,0,0,53,Partner,2,Undergraduate,25,0,4
86580.0,72,0,0,41,Partner,0,Postgraduate,746,1,11
41437.0,5,0,0,67,Alone,2,Postgraduate,32,0,5
73705.0,86,0,0,73,Alone,2,Postgraduate,1695,0,25
61064.0,80,0,0,48,Partner,1,Graduate,1080,0,28
38452.0,62,0,0,69,Partner,2,Postgraduate,72,0,9
18358.0,49,0,0,35,Alone,1,Graduate,57,0,10
55012.0,85,0,0,51,Partner,1,Postgraduate,660,0,25
9722.0,7,0,1,51,Partner,1,Undergraduate,103,0,11
38175.0,6,0,0,40,Partner,1,Postgraduate,153,0,11
58656.0,25,0,0,68,Partner,1,Postgraduate,1220,1,32
52117.0,55,0,0,59,Partner,1,Graduate,279,0,13
64813.0,81,0,0,46,Partner,1,Graduate,745,0,20
54222.0,98,0,0,51,Partner,1,Postgraduate,264,0,12
83512.0,31,0,1,38,Partner,0,Graduate,2157,4,22
77520.0,30,0,1,65,Partner,1,Postgraduate,1526,3,23
41154.0,98,0,0,46,Partner,1,Graduate,69,0,6
80398.0,92,0,0,58,Partner,0,Graduate,1597,1,26
18746.0,41,0,0,32,Alone,1,Undergraduate,64,0,8
35196.0,68,0,0,40,Partner,1,Graduate,497,0,18
60230.0,78,0,0,68,Alone,1,Graduate,1067,0,17
22108.0,46,0,0,47,Partner,2,Graduate,31,0,7
44392.0,71,0,0,50,Partner,2,Graduate,211,0,14
55424.0,6,0,1,48,Partner,1,Postgraduate,877,1,25
17688.0,82,1,0,45,Partner,1,Graduate,11,0,4
92491.0,71,0,1,41,Partner,0,Postgraduate,2034,3,25
90273.0,32,0,1,33,Alone,0,Graduate,1991,3,19
82571.0,28,0,0,62,Alone,0,Postgraduate,1686,1,24
38513.0,20,0,1,42,Alone,1,Postgraduate,324,0,17
16653.0,10,0,1,45,Alone,1,Postgraduate,69,0,9
42586.0,7,0,1,69,Partner,2,Graduate,252,0,16
23529.0,67,0,0,59,Alone,1,Undergraduate,54,0,5
74881.0,48,0,0,63,Partner,2,Postgraduate,964,0,27
71107.0,61,0,0,73,Partner,1,Graduate,1327,0,28
46910.0,36,0,0,60,Partner,2,Postgraduate,68,0,7
18690.0,77,0,0,65,Partner,0,Graduate,60,0,5
37244.0,90,0,0,69,Alone,2,Graduate,55,1,5
82427.0,35,0,0,58,Partner,0,Graduate,1456,1,21
75342.0,38,0,0,66,Alone,1,Undergraduate,563,0,18
70044.0,46,0,0,70,Alone,1,Graduate,1504,0,26
79146.0,33,0,0,57,Alone,2,Graduate,564,0,19
77437.0,70,0,0,61,Partner,0,Graduate,1125,1,23
54984.0,51,0,0,65,Partner,1,Graduate,358,1,17
42403.0,18,0,0,53,Partner,1,Postgraduate,42,0,5
55761.0,97,0,0,60,Partner,1,Graduate,184,1,10
37292.0,32,0,0,41,Partner,1,Graduate,460,0,19
45576.0,9,0,1,79,Alone,0,Postgraduate,145,0,8
70321.0,6,0,1,77,Partner,0,Graduate,1376,0,25
58086.0,80,0,0,55,Alone,1,Postgraduate,792,0,23
81795.0,74,0,0,72,Partner,0,Graduate,1382,0,23
28389.0,49,0,0,77,Partner,0,Undergraduate,28,0,4
66835.0,21,0,0,78,Partner,0,Postgraduate,1033,0,24
69901.0,95,0,0,55,Alone,1,Graduate,882,0,23
80360.0,56,0,0,75,Partner,0,Postgraduate,2231,3,15
63342.0,48,0,1,63,Partner,1,Postgraduate,1101,1,19
44989.0,26,0,0,50,Partner,1,Graduate,369,0,16
31859.0,3,0,0,44,Alone,1,Undergraduate,48,0,5
51569.0,39,0,1,75,Alone,1,Postgraduate,467,1,19
30372.0,33,0,0,53,Alone,2,Graduate,44,0,8
16014.0,42,0,0,45,Alone,2,Undergraduate,38,0,10
41120.0,80,0,0,56,Partner,2,Graduate,81,0,9
39763.0,9,0,1,53,Alone,1,Postgraduate,167,0,10
38725.0,52,0,0,69,Partner,2,Postgraduate,45,0,7
77981.0,78,0,0,52,Partner,1,Graduate,664,0,21
62905.0,68,0,0,60,Partner,1,Undergraduate,622,0,20
13533.0,45,0,0,45,Alone,1,Undergraduate,48,0,7
59481.0,47,0,0,49,Partner,1,Graduate,461,0,16
72117.0,34,0,0,47,Partner,1,Graduate,1073,0,26
21955.0,81,0,0,38,Partner,1,Undergraduate,55,0,8
67131.0,72,0,0,68,Partner,1,Graduate,976,0,26
36802.0,23,0,0,44,Alone,1,Postgraduate,20,0,5
71853.0,29,0,0,42,Partner,0,Graduate,1149,0,17
28249.0,80,0,0,63,Partner,0,Undergraduate,43,0,6
47808.0,30,0,0,49,Partner,1,Postgraduate,224,1,10
25509.0,15,0,1,50,Alone,1,Postgraduate,101,0,9
51012.0,86,0,0,78,Partner,0,Postgraduate,209,0,10
70596.0,68,0,0,39,Alone,0,Graduate,968,0,21
85431.0,54,0,0,72,Partner,0,Postgraduate,1165,0,17
42664.0,44,0,0,57,Partner,1,Graduate,24,0,5
42586.0,7,0,1,69,Partner,2,Graduate,252,0,16
29760.0,87,0,0,39,Alone,1,Graduate,165,0,12
